task_id,action,action_name,success,delay_s,energy_j,deadline_window_s,deadline_tightness,cpu_cycles,data_size_kb,priority,queue_delay_s
278,3,edge_75,True,0.602997879955213,0.04542010335812048,0.7168774954625405,0.8411449428554727,1439424198,1755,3,0.0
278,4,edge_100,False,0.7606667301372022,0.012716974013031016,0.7168774954625405,1.0610832882212438,1439424198,1755,3,0.0
278,5,cloud,True,0.6635704496350944,0.012842805017547192,0.7168774954625405,0.9256399508077017,1439424198,1755,3,0.0
279,0,local,False,1.555320947,0.15553209469999998,0.6204652055166662,2.5067013156763114,1555320947,1755,3,0.0
279,1,edge_25,False,1.19649071025,0.12251563234426616,0.6204652055166662,1.9283768043909455,1555320947,1755,3,0.0
279,2,edge_50,False,0.8076604735,0.08937608897394754,0.6204652055166662,1.3017014754718679,1555320947,1755,3,0.0
279,3,edge_75,False,0.6475623706866567,0.05604153145582835,0.6204652055166662,1.0436723363841596,1555320947,1755,3,0.0
279,4,edge_100,False,0.8339984663000064,0.022918996400003236,0.6204652055166662,1.3441502583622387,1555320947,1755,3,0.0
279,5,cloud,False,0.7065889328680026,0.02276237173400129,0.6204652055166662,1.138805087836667,1555320947,1755,3,0.0
280,0,local,False,1.299700057,0.12997000569999997,0.6154320821951842,2.1118496981244474,1299700057,2893,3,0.0
280,1,edge_25,False,1.00477504275,0.10600774819540039,0.6154320821951842,1.6326335136219559,1299700057,2893,3,0.0
280,2,edge_50,False,0.6798500285,0.08185259504318787,0.6154320821951842,1.104671089090844,1299700057,2893,3,0.0
280,3,edge_75,True,0.5696712301747354,0.0586343558248677,0.6154320821951842,0.9256443507832344,1299700057,2893,3,0.0
280,4,edge_100,False,0.7314110330996567,0.03553050229982841,0.6154320821951842,1.1884512593018994,1299700057,2893,3,0.0
280,5,cloud,False,0.6805126593925097,0.035286323996254865,0.6154320821951842,1.105747781242066,1299700057,2893,3,0.0
281,0,local,False,1.754970344,0.17549703439999997,0.9072776901011821,1.9343254696412526,1754970344,2662,3,0.0
281,1,edge_25,False,1.346227758,0.1496862926880171,0.9072776901011821,1.4838100536230148,1754970344,2662,3,0.0
281,2,edge_50,False,0.907485172,0.12135127816563909,0.9072776901011821,1.0002286862127017,1754970344,2662,3,0.0
281,3,edge_75,True,0.7928583304698592,0.09624648433492962,0.9072776901011821,0.8738871672039433,1754970344,2662,3,0.0
281,4,edge_100,False,1.0321785544697417,0.07209669123487093,0.9072776901011821,1.1376655303346326,1754970344,2662,3,0.0
281,5,cloud,True,0.8362557303109248,0.06763083075546243,0.9072776901011821,0.9217197109935144,1754970344,2662,3,0.0
282,0,local,False,0.848819617,0.0848819617,0.5399878775933757,1.5719234675841782,848819617,1329,2,0.0
282,1,edge_25,False,0.6666147127500001,0.07282721450884008,0.5399878775933757,1.2344994034328627,848819617,1329,2,0.0
282,2,edge_50,True,0.4544098085,0.06114316105438103,0.5399878775933757,0.8415185365368181,848819617,1329,2,0.0
282,3,edge_75,True,0.4016740910612311,0.04790385776811551,0.5399878775933757,0.7438576081585698,848819617,1329,2,0.0
282,4,edge_100,True,0.5063392443125195,0.03571471790625977,0.5399878775933757,0.9376863172728583,848819617,1329,2,0.0
282,5,cloud,False,0.5957312824986665,0.03798367954933327,0.5399878775933757,1.1032308450214263,848819617,1329,2,0.0
283,0,local,False,2.015297249,0.20152972489999998,1.0316457573499065,1.9534779595051108,2015297249,2662,3,0.0
283,1,edge_25,False,1.554116192363035,0.15611067598017186,1.0316457573499065,1.5064436423945091,2015297249,2662,3,0.0
283,2,edge_50,False,1.0502918801130352,0.11049032955983534,1.0316457573499065,1.0180741525182315,2015297249,2662,3,0.0
283,3,edge_75,True,0.8282788938646988,0.06533201616333181,1.0316457573499065,0.802871419732664,2015297249,2662,3,0.0
283,4,edge_100,False,1.0623057574999013,0.01986599676766946,1.0316457573499065,1.0297195039397578,2015297249,2662,3,0.0
283,5,cloud,True,0.7926105158541885,0.01977553302709422,1.0316457573499065,0.7682971700385294,2015297249,2662,3,0.0
284,0,local,False,0.712050755,0.07120507549999999,0.5098374649969628,1.396623049277561,712050755,1031,1,0.0
284,1,edge_25,False,0.56092997025,0.056420483553222225,0.5098374649969628,1.1002133204419209,712050755,1031,1,0.0
284,2,edge_50,True,0.38291728150000004,0.04157477393934157,0.5098374649969628,0.7510575581225306,712050755,1031,1,0.0
284,3,edge_75,True,0.3116281472173429,0.02665987392117143,0.5098374649969628,0.611230379507711,712050755,1031,1,0.0
284,4,edge_100,True,0.38955060075530196,0.01205652842765099,0.5098374649969628,0.7640682129109962,712050755,1031,1,0.0
284,5,cloud,False,0.5168341089731473,0.012211978986573661,0.5098374649969628,1.0137232833138816,712050755,1031,1,0.0
285,0,local,False,1.072577753,0.1072577753,0.6931814752024366,1.547326048617737,1072577753,1031,0,0.0
285,1,edge_25,False,0.850764277286124,0.0821771983586294,0.6931814752024366,1.2273326794223216,1072577753,1031,0,0.0
285,2,edge_50,True,0.582619839036124,0.057121935731517436,0.6931814752024366,0.8405011672678874,1072577753,1031,0,0.0
285,3,edge_75,True,0.45911837194814414,0.032099819843510076,0.6931814752024366,0.6623350282320561,1072577753,1031,0,0.0
285,4,edge_100,True,0.5666141577294413,0.007054722170898991,0.6931814752024366,0.8174109926465757,1072577753,1031,0,0.0
285,5,cloud,True,0.5785708928403464,0.007027671120173178,0.6931814752024366,0.8346600616691042,1072577753,1031,0,0.0
286,0,local,False,1.163524111,0.11635241109999998,0.8622863493073964,1.3493477102293956,1163524111,1329,0,0.0
286,1,edge_25,False,0.9062224472584179,0.08999261375943182,0.8622863493073964,1.0509530250436085,1163524111,1329,0,0.0
286,2,edge_50,True,0.615341419508418,0.0635951608228718,0.8622863493073964,0.7136160974862598,1163524111,1329,0,0.0
286,3,edge_75,True,0.4863755662653311,0.037325433090956574,0.8622863493073964,0.564053422225687,1163524111,1329,0,0.0
286,4,edge_100,True,0.6150114446500863,0.010748305873569973,0.8622863493073964,0.7132334231477447,1163524111,1329,0,0.0
286,5,cloud,True,0.6042472210183403,0.010771199409170113,0.8622863493073964,0.7007500716017159,1163524111,1329,0,0.0
287,0,local,False,3.452831702,0.3452831702,1.3640936772717396,2.5312277005094317,3452831702,2893,3,0.0
287,1,edge_25,False,2.6361613466131755,0.26413038604838934,1.3640936772717396,1.9325368855060154,3452831702,2893,3,0.0
287,2,edge_50,False,1.7729534211131757,0.18291057491738155,1.3640936772717396,1.2997299603786578,3452831702,2893,3,0.0
287,3,edge_75,False,1.3724165365760328,0.10185433165642863,1.3640936772717396,1.006101383976018,3452831702,2893,3,0.0
287,4,edge_100,False,1.7831802725191699,0.02023813598977917,1.3640936772717396,1.3072271371315392,3452831702,2893,3,0.0
287,5,cloud,True,1.0817318501173334,0.02058275485866675,1.3640936772717396,0.7930040789286957,3452831702,2893,3,0.0
288,0,local,True,0.04,0.003999999999999999,0.11999999999534339,0.33333333334626836,40000000,106,0,0.0
288,1,edge_25,True,0.04975211650163828,0.0032087051168908157,0.11999999999534339,0.4146009708630743,40000000,106,0,0.0
288,2,edge_50,True,0.03975211650163828,0.002416471710235509,0.11999999999534339,0.3312676375265072,40000000,106,0,0.0
288,3,edge_75,True,0.03600167641695419,0.001624779957657955,0.11999999999534339,0.30001397015292697,40000000,106,0,0.0
288,4,edge_100,True,0.028579500024503556,0.0008331296244650789,0.11999999999534339,0.2381625002134382,40000000,106,0,0.0
288,5,cloud,False,0.35964412967337067,0.0008220648366853522,0.11999999999534339,2.997034414061056,40000000,106,0,0.0
289,0,local,False,1.238158581,0.1238158581,0.6706646826205542,1.8461663676131281,1238158581,2271,3,0.0
289,1,edge_25,False,0.9729637446389721,0.0969937237030102,0.6706646826205542,1.4507454617070559,1238158581,2271,3,0.0
289,2,edge_50,True,0.6634240993889721,0.07009516522259547,0.6706646826205542,0.9892038698037738,1238158581,2271,3,0.0
289,3,edge_75,True,0.5330251080675459,0.043139380176786916,0.6706646826205542,0.7947713990019637,1238158581,2271,3,0.0
289,4,edge_100,True,0.6671188772094877,0.016259451799173753,0.6706646826205542,0.9947129981599573,1238158581,2271,3,0.0
289,5,cloud,True,0.630139367644572,0.016253825722286,0.6706646826205542,0.9395744012974805,1238158581,2271,3,0.0
290,0,local,False,1.556414634,0.15564146339999999,0.6577002195699606,2.3664499230632257,1556414634,2271,3,0.0
290,1,edge_25,False,1.1973109755,0.12246965415862218,0.6577002195699606,1.8204509286660504,1556414634,2271,3,0.0
290,2,edge_50,False,0.808207317,0.08947555072710053,0.6577002195699606,1.2288384479002439,1556414634,2271,3,0.0
290,3,edge_75,True,0.6479258453252815,0.05604554463764076,0.6577002195699606,0.9851385571209478,1556414634,2271,3,0.0
290,4,edge_100,False,0.8347737496445795,0.02303321632228977,0.6577002195699606,1.2692313683434666,1556414634,2271,3,0.0
290,5,cloud,False,0.7077067520369318,0.023211912618465856,0.6577002195699606,1.0760324095674898,1556414634,2271,3,0.0
291,0,local,False,1.283500853,0.1283500853,0.8262450363254175,1.553414297903863,1283500853,2893,3,0.0
291,1,edge_25,False,1.0091632098631755,0.10128929056981748,0.8262450363254175,1.2213848985420295,1283500853,2893,3,0.0
291,2,edge_50,True,0.6882879966131756,0.07433849023221158,0.8262450363254175,0.833031324066064,1283500853,2893,3,0.0
291,3,edge_75,True,0.5583728743862271,0.04734876352402577,0.8262450363254175,0.6757957383556509,1283500853,2893,3,0.0
291,4,edge_100,True,0.6986019896538262,0.02028170680710738,0.8262450363254175,0.8455142953242277,1283500853,2893,3,0.0
291,5,cloud,True,0.6479294048306339,0.020614617115316956,0.8262450363254175,0.7841855337639163,1283500853,2893,3,0.0
292,0,local,False,1.260449634,0.1260449634,0.6880014484631829,1.8320450295788158,1260449634,2271,3,0.0
292,1,edge_25,False,0.984082054691242,0.09891588548039051,0.6880014484631829,1.4303488123308847,1260449634,2271,3,0.0
292,2,edge_50,True,0.668969646191242,0.0719178626632357,0.6880014484631829,0.9723375549361807,1260449634,2271,3,0.0
292,3,edge_75,True,0.5376093070399401,0.04460917339934906,0.6880014484631829,0.7814072313958352,1260449634,2271,3,0.0
292,4,edge_100,True,0.6794226446953107,0.017818568739187992,0.6880014484631829,0.9875308347285677,1260449634,2271,3,0.0
292,5,cloud,True,0.6376478871871805,0.01777898019359026,0.6880014484631829,0.9268118382766791,1260449634,2271,3,0.0
293,0,local,False,1.103953873,0.1103953873,0.7561296866770135,1.46000599163297,1103953873,1031,0,0.0
293,1,edge_25,False,0.85485730875,0.08527863622284122,0.7561296866770135,1.1305696943428682,1103953873,1031,0,0.0
293,2,edge_50,True,0.5788688405,0.06004643486378625,0.7561296866770135,0.7655681964346258,1103953873,1031,0,0.0
293,3,edge_75,True,0.455535449967775,0.03492926862138749,0.7561296866770135,0.602456771628331,1103953873,1031,0,0.0
293,4,edge_100,True,0.5812553662681816,0.009933131684090808,0.7561296866770135,0.7687244351199098,1103953873,1031,0,0.0
293,5,cloud,True,0.5907294537544313,0.00996933957721565,0.7561296866770135,0.7812541474869585,1103953873,1031,0,0.0
294,0,local,False,2.124004877,0.21240048769999997,0.8679234792070929,2.4472259685155917,2124004877,2662,3,0.0
294,1,edge_25,False,1.62300365775,0.16650762471987204,0.8679234792070929,1.8699847355583976,2124004877,2662,3,0.0
294,2,edge_50,False,1.0920024385,0.12078770123010298,0.8679234792070929,1.2581782434294997,2124004877,2662,3,0.0
294,3,edge_75,False,0.8691063433264213,0.07440237915071068,0.8679234792070929,1.0013628668283165,2124004877,2662,3,0.0
294,4,edge_100,False,1.1287280643850586,0.028112812942529323,0.8679234792070929,1.3004926026615025,2124004877,2662,3,0.0
294,5,cloud,True,0.8315228828198022,0.02836095370990109,0.8679234792070929,0.9580601317289572,2124004877,2662,3,0.0
295,0,local,False,1.089007607,0.10890076069999999,0.6031515868235147,1.8055288766381865,1089007607,1031,2,0.0
295,1,edge_25,False,0.8436476092499999,0.08509773530855638,0.6031515868235147,1.3987323049136828,1089007607,1031,2,0.0
295,2,edge_50,True,0.5713957075,0.06130706507582422,0.6031515868235147,0.9473500857541364,1089007607,1031,2,0.0
295,3,edge_75,True,0.45624377946791467,0.03771220159645734,0.6031515868235147,0.7564330251881008,1089007607,1031,2,0.0
295,4,edge_100,True,0.5817946738820207,0.013939351991010337,0.6031515868235147,0.9645911352833045,1089007607,1031,2,0.0
295,5,cloud,True,0.5956192572338059,0.013908867916902986,0.6031515868235147,0.9875117138804566,1089007607,1031,2,0.0
296,0,local,False,1.668105924,0.16681059239999999,0.9424526676157257,1.7699625469999214,1668105924,2662,3,0.0
296,1,edge_25,False,1.281079443,0.1326745478680677,0.9424526676157257,1.3593037475727594,1668105924,2662,3,0.0
296,2,edge_50,True,0.864052962,0.09815462545116536,0.9424526676157257,0.916813110822779,1668105924,2662,3,0.0
296,3,edge_75,True,0.7014545007605625,0.0646600377302812,0.9424526676157257,0.7442861852523002,1668105924,2662,3,0.0
296,4,edge_100,True,0.9046085983995729,0.03002781819978642,0.9424526676157257,0.9598451248359315,1668105924,2662,3,0.0
296,5,cloud,True,0.7425469809517183,0.02946289807585917,0.9424526676157257,0.7878878234068338,1668105924,2662,3,0.0
297,0,local,True,0.04,0.003999999999999999,0.11999999999534339,0.33333333334626836,40000000,49,0,0.0
297,1,edge_25,True,0.040802816,0.0031295582035953035,0.11999999999534339,0.34002346667986133,40000000,49,0,0.0
297,2,edge_50,True,0.030802816,0.0022575603456682844,0.11999999999534339,0.2566901333432942,40000000,49,0,0.0
297,3,edge_75,True,0.026549868400531248,0.0013735262002656247,0.11999999999534339,0.22124890334634598,40000000,49,0,0.0
297,4,edge_100,True,0.024823070517760573,0.0005210424588802872,0.11999999999534339,0.20685892098936529,40000000,49,0,0.0
297,5,cloud,False,0.3590004088196637,0.0005002044098318599,0.11999999999534339,2.9916700736132897,40000000,49,0,0.0
298,0,local,False,1.015563008,0.10155630079999999,0.5457941490603844,1.8607070261715877,1015563008,646,1,0.0
298,1,edge_25,False,0.78225632,0.07782600166466488,0.5457941490603844,1.4332442393285063,1015563008,646,1,0.0
298,2,edge_50,True,0.528365568,0.054164078555907866,0.5457941490603844,0.9680674827856095,1015563008,646,1,0.0
298,3,edge_75,True,0.41158173278803234,0.030469845594016165,0.5457941490603844,0.7540970043313833,1015563008,646,1,0.0
298,4,edge_100,True,0.5286169221501458,0.006815497875072889,0.5457941490603844,0.9685280119990106,1015563008,646,1,0.0
298,5,cloud,False,0.5666062685397184,0.006746833469859251,0.5457941490603844,1.0381318112610098,1015563008,646,1,0.0
299,0,local,True,0.04,0.003999999999999999,0.11999999999534339,0.33333333334626836,40000000,49,0,0.0
299,1,edge_25,True,0.040802816,0.003115370369736956,0.11999999999534339,0.34002346667986133,40000000,49,0,0.0
299,2,edge_50,True,0.030802816,0.00223825730807245,0.11999999999534339,0.2566901333432942,40000000,49,0,0.0
299,3,edge_75,True,0.02651740942646968,0.00135729671323484,0.11999999999534339,0.22097841189582243,40000000,49,0,0.0
299,4,edge_100,True,0.024736104343003756,0.00047755937150187854,0.11999999999534339,0.2061342028663637,40000000,49,0,0.0
299,5,cloud,False,0.35892745190636166,0.00046372595318085126,0.11999999999534339,2.991062099335749,40000000,49,0,0.0
550,0,local,False,2.043869106,0.20438691059999997,1.0232084187155124,1.9975100562266452,2043869106,2893,3,0.0
550,1,edge_25,False,1.5629018295000001,0.1598067808168762,1.0232084187155124,1.5274520820127666,2043869106,2893,3,0.0
550,2,edge_50,False,1.051934553,0.1152662254291732,1.0232084187155124,1.0280745679561052,2043869106,2893,3,0.0
550,3,edge_75,True,0.8368175837940047,0.0712800621720023,1.0232084187155124,0.8178368829729783,2043869106,2893,3,0.0
550,4,edge_100,False,1.085577268753422,0.026571357876711037,1.0232084187155124,1.0609541994545006,2043869106,2893,3,0.0
550,5,cloud,True,0.8118364530019457,0.026531315900972883,1.0232084187155124,0.7934223743204605,2043869106,2893,3,0.0
551,0,local,False,1.52306284,0.152306284,0.8318885373591911,1.8308496530495828,1523062840,2271,3,0.0
551,1,edge_25,False,1.1888347001131756,0.11827683829709433,0.8318885373591911,1.429079313782951,1523062840,2271,3,0.0
551,2,edge_50,True,0.8080689901131755,0.08417413833164264,0.8318885373591911,0.9713669005205551,1523062840,2271,3,0.0
551,3,edge_75,True,0.6415226040469271,0.049994805466875764,0.8318885373591911,0.7711641346609056,1523062840,2271,3,0.0
551,4,edge_100,True,0.8093524027504053,0.015766416605396984,0.8318885373591911,0.9729096704706064,1523062840,2271,3,0.0
551,5,cloud,True,0.6870756410070215,0.016231536503510748,0.8318885373591911,0.8259227169881743,1523062840,2271,3,0.0
552,0,local,False,3.502845675,0.3502845675,1.498268439550884,2.337929293932135,3502845675,2893,3,0.0
552,1,edge_25,False,2.65713425625,0.2690882120939898,1.498268439550884,1.7734700846041271,3502845675,2893,3,0.0
552,2,edge_50,False,1.7814228375,0.18809126866314477,1.498268439550884,1.1889877611210935,3502845675,2893,3,0.0
552,3,edge_75,True,1.38143936740051,0.10650726151275494,1.498268439550884,0.9220239383902432,3502845675,2893,3,0.0
552,4,edge_100,False,1.8123032831246348,0.02519022281231741,1.498268439550884,1.2095985173844312,3502845675,2893,3,0.0
552,5,cloud,True,1.1014637643437177,0.025447314671858866,1.498268439550884,0.7351578230359633,3502845675,2893,3,0.0
553,0,local,False,1.150248745,0.11502487449999999,0.7844272875227034,1.466354834024956,1150248745,1329,1,0.0
553,1,edge_25,False,0.89268655875,0.08971562566289175,0.7844272875227034,1.138010588042124,1150248745,1329,1,0.0
553,2,edge_50,True,0.6051243725000001,0.06454790681201028,0.7844272875227034,0.7714218795358851,1150248745,1329,1,0.0
553,3,edge_75,True,0.48219179853077043,0.0391804782028852,0.7844272875227034,0.6147055389334789,1150248745,1329,1,0.0
553,4,edge_100,True,0.6136306752494927,0.014003151374746347,0.7844272875227034,0.7822658454264093,1150248745,1329,1,0.0
553,5,cloud,True,0.6072601148702709,0.013605182935135452,0.7844272875227034,0.774144556837201,1150248745,1329,1,0.0
554,0,local,False,1.540558536,0.1540558536,0.6347629602532834,2.426982405188365,1540558536,1755,3,0.0
554,1,edge_25,False,1.199763710888972,0.11878196690981872,0.6347629602532834,1.8900972268612553,1540558536,1755,3,0.0
554,2,edge_50,False,0.8146240768889721,0.08332315066130547,0.6347629602532834,1.2833516255641642,1540558536,1755,3,0.0
554,3,edge_75,False,0.6413403339674982,0.04815700043926306,0.6347629602532834,1.0103619368584302,1540558536,1755,3,0.0
554,4,edge_100,False,0.8112500723693804,0.012725060629120094,0.6347629602532834,1.2780362484378027,1540558536,1755,3,0.0
554,5,cloud,False,0.6840456647326956,0.012966978766347798,0.6347629602532834,1.0776395403722792,1540558536,1755,3,0.0
555,0,local,True,0.04,0.003999999999999999,0.11999999999534339,0.33333333334626836,40000000,49,0,0.0
555,1,edge_25,True,0.057462053699077524,0.0030848595995392196,0.11999999999534339,0.47885044751089456,40000000,49,0,0.0
555,2,edge_50,True,0.04746205369907752,0.0021717654981829072,0.11999999999534339,0.39551711417432744,40000000,49,0,0.0
555,3,edge_75,True,0.042971599020932456,0.001254772660927465,0.11999999999534339,0.35809665852166644,40000000,49,0,0.0
555,4,edge_100,True,0.030291148140781737,0.0003397146730523004,0.11999999999534339,0.2524262345163099,40000000,49,0,0.0
555,5,cloud,False,0.3586995574623767,0.0003497787311883622,0.11999999999534339,2.989162978969134,40000000,49,0,0.0
556,0,local,False,3.23693876,0.323693876,1.2859114218736067,2.517233072931023,3236938760,2662,3,0.0
556,1,edge_25,False,2.470347325613035,0.2477586405895397,1.2859114218736067,1.9210866966355071,3236938760,2662,3,0.0
556,2,edge_50,False,1.6611126356130352,0.17190994152739625,1.2859114218736067,1.2917784284027514,3236938760,2662,3,0.0
556,3,edge_75,False,1.2863323762602608,0.09584201182361282,1.2859114218736067,1.0003273587740908,3236938760,2662,3,0.0
556,4,edge_100,False,1.6730542133965616,0.019829846965999553,1.2859114218736067,1.3010648983573672,3236938760,2662,3,0.0
556,5,cloud,True,1.03754786508109,0.02008005654054508,1.2859114218736067,0.8068579588237544,3236938760,2662,3,0.0
557,0,local,False,1.088537372,0.1088537372,0.6408547105675098,1.6985712269104556,1088537372,1031,1,0.0
557,1,edge_25,False,0.8625381751004988,0.08338497771467289,0.6408547105675098,1.3459184443486059,1088537372,1031,1,0.0
557,2,edge_50,True,0.5904038321004988,0.05796234519735929,0.6408547105675098,0.9212756376209921,1088537372,1031,1,0.0
557,3,edge_75,True,0.464641913556189,0.03236606077784512,0.6408547105675098,0.7250347167530761,1088537372,1031,1,0.0
557,4,edge_100,True,0.5744343059040948,0.007009159384460123,0.6408547105675098,0.8963565320373533,1088537372,1031,1,0.0
557,5,cloud,True,0.581633911420379,0.006963218510189487,0.6408547105675098,0.9075909123072722,1088537372,1031,1,0.0
558,0,local,False,1.617288891,0.1617288891,0.6489430093206465,2.4921894030310576,1617288891,2271,3,0.0
558,1,edge_25,False,1.257311477138972,0.1254887629524135,0.6489430093206465,1.9374759556393142,1617288891,2271,3,0.0
558,2,edge_50,False,0.8529892543889721,0.0892282298940638,0.6489430093206465,1.31442860488155,1617288891,2271,3,0.0
558,3,edge_75,False,0.6759898436278493,0.05301307258193863,0.6489430093206465,1.0416782890311387,1617288891,2271,3,0.0
558,4,edge_100,False,0.8569988655698827,0.016416868479371266,0.6489430093206465,1.3206072848631836,1617288891,2271,3,0.0
558,5,cloud,False,0.7068292739037381,0.01668574785186902,0.6489430093206465,1.089200844683866,1617288891,2271,3,0.0
559,0,local,False,1.040085733,0.10400857329999999,0.7199013539066073,1.444761462603014,1040085733,1031,0,0.0
559,1,edge_25,False,0.80695620375,0.08088436304735704,0.7199013539066073,1.1209260815679565,1040085733,1031,0,0.0
559,2,edge_50,True,0.5469347705,0.05789212176609433,0.7199013539066073,0.7597357159172029,1040085733,1031,0,0.0
559,3,edge_75,True,0.43437334644896153,0.03472678961198074,0.7199013539066073,0.6033789825394782,1040085733,1031,0,0.0
559,4,edge_100,True,0.5529360748790616,0.011740520989530798,0.7199013539066073,0.7680720030300068,1040085733,1031,0,0.0
559,5,cloud,True,0.5813216424294421,0.011652247914721026,0.7199013539066073,0.8075018046220495,1040085733,1031,0,0.0
560,0,local,False,1.575333625,0.1575333625,0.7043923085147981,2.236443535735889,1575333625,2271,3,0.0
560,1,edge_25,False,1.2115002187500001,0.12357420035663087,0.7043923085147981,1.7199225546690486,1575333625,2271,3,0.0
560,2,edge_50,False,0.8176668125000001,0.08952606928096425,0.7043923085147981,1.1608116707350764,1575333625,2271,3,0.0
560,3,edge_75,True,0.6532767113555407,0.05564664161527028,0.7043923085147981,0.9274330560663929,1575333625,2271,3,0.0
560,4,edge_100,False,0.8424736696227403,0.022153428561370165,0.7043923085147981,1.1960290585782871,1575333625,2271,3,0.0
560,5,cloud,False,0.7095123985453274,0.022222836772663727,0.7043923085147981,1.0072688045690406,1575333625,2271,3,0.0
561,0,local,True,0.04,0.003999999999999999,0.11999999999534339,0.33333333334626836,40000000,33,0,0.0
561,1,edge_25,True,0.054320437511399866,0.003059924162778982,0.11999999999534339,0.4526703126125648,40000000,33,0,0.0
561,2,edge_50,True,0.044320437511399864,0.0021196202462800866,0.11999999999534339,0.3693369792759977,40000000,33,0,0.0
561,3,edge_75,True,0.039688640443199336,0.001184101465899734,0.11999999999534339,0.33073867037282884,40000000,33,0,0.0
561,4,edge_100,True,0.028995289797208307,0.00024156833410917666,0.11999999999534339,0.24162741498611226,40000000,33,0,0.0
561,5,cloud,False,0.3584832542210829,0.00024162711054144873,0.11999999999534339,2.987360451958282,40000000,33,0,0.0
562,0,local,False,1.057523065,0.10575230649999999,0.7154005648044404,1.4782250909867274,1057523065,1031,0,0.0
562,1,edge_25,False,0.8200342027499999,0.08233989778521669,0.7154005648044404,1.146258813723696,1057523065,1031,0,0.0
562,2,edge_50,True,0.5556534365,0.05893414950468534,0.7154005648044404,0.7767025409770143,1057523065,1031,0,0.0
562,3,edge_75,True,0.44216121527427066,0.03578715757463533,0.7154005648044404,0.6180610374484936,1057523065,1031,0,0.0
562,4,edge_100,True,0.5634789696110784,0.012652635355539154,0.7154005648044404,0.7876412143525623,1057523065,1031,0,0.0
562,5,cloud,True,0.5866156959005686,0.012555541450284282,0.7154005648044404,0.8199821537196075,1057523065,1031,0,0.0
563,0,local,False,1.521505974,0.15215059739999998,0.6724274251027964,2.2627066017829387,1521505974,1755,3,0.0
563,1,edge_25,False,1.1711294805,0.11821458632800746,0.6724274251027964,1.7416444314729806,1521505974,1755,3,0.0
563,2,edge_50,False,0.7907529870000001,0.0841805466776447,0.6724274251027964,1.175967781027246,1521505974,1755,3,0.0
563,3,edge_75,True,0.6251186398413403,0.0503145991456701,0.6724274251027964,0.9296447713235018,1521505974,1755,3,0.0
563,4,edge_100,False,0.8034024741858351,0.01607474359291753,0.6724274251027964,1.194779457519919,1521505974,1755,3,0.0
563,5,cloud,False,0.687001138978135,0.01634997208906752,0.6724274251027964,1.0216732889398594,1521505974,1755,3,0.0
564,0,local,False,1.697693929,0.16976939289999998,0.9744774621212855,1.7421582283743997,1697693929,2893,3,0.0
564,1,edge_25,False,1.30327044675,0.13518518869516757,0.9744774621212855,1.3374044012398023,1697693929,2893,3,0.0
564,2,edge_50,True,0.8788469645,0.10013753493722469,0.9744774621212855,0.9018648441462024,1697693929,2893,3,0.0
564,3,edge_75,True,0.7130043901423839,0.06562693160869196,0.9744774621212855,0.7316786871502236,1697693929,2893,3,0.0
564,4,edge_100,True,0.9211458979736381,0.030899466736819117,0.9744774621212855,0.9452716289286436,1697693929,2893,3,0.0
564,5,cloud,True,0.7523263819072175,0.03139379805360869,0.9744774621212855,0.7720305611476331,1697693929,2893,3,0.0
565,0,local,False,1.172901072,0.1172901072,0.5318533412355464,2.2053092103835206,1172901072,2271,3,0.0
565,1,edge_25,False,0.909675804,0.0947805961544903,0.5318533412355464,1.7103884350650798,1172901072,2271,3,0.0
565,2,edge_50,False,0.616450536,0.07225084178138655,0.5318533412355464,1.1590611324691995,1172901072,2271,3,0.0
565,3,edge_75,True,0.5115544966622555,0.050180824131127746,0.5318533412355464,0.9618337556625389,1172901072,2271,3,0.0
565,4,edge_100,False,0.6514025708528765,0.027226017426438286,0.5318533412355464,1.2247785627135588,1172901072,2271,3,0.0
565,5,cloud,False,0.6389824475675221,0.02720111658376106,0.5318533412355464,1.2014260286174088,1172901072,2271,3,0.0
566,0,local,True,0.087759172,0.008775917199999999,0.1204523702035658,0.728579868139465,87759172,106,0,0.0
566,1,edge_25,True,0.077556083,0.006941125747095014,0.1204523702035658,0.6438734486413956,87759172,106,0,0.0
566,2,edge_50,True,0.05561629,0.005103955321778299,0.1204523702035658,0.46172848160652935,87759172,106,0,0.0
566,3,edge_75,True,0.04676241600824316,0.003251990554121579,0.1204523702035658,0.3882232946451296,87759172,106,0,0.0
566,4,edge_100,True,0.050765295523590326,0.0013889315617951624,0.1204523702035658,0.421455347352621,87759172,106,0,0.0
566,5,cloud,False,0.37037013061926966,0.00140914810963482,0.1204523702035658,3.07482642303626,87759172,106,0,0.0
567,0,local,False,1.09207485,0.10920748499999999,0.6722463882179,1.6245157566335902,1092074850,1031,1,0.0
567,1,edge_25,False,0.8459480414999999,0.0847784045323296,0.6722463882179,1.2583898646783014,1092074850,1031,1,0.0
567,2,edge_50,True,0.5729293289999999,0.060471982735190166,0.6722463882179,0.8522609255199037,1092074850,1031,1,0.0
567,3,edge_75,True,0.4539510587347051,0.03606741424235254,0.6722463882179,0.6752748199036255,1092074850,1031,1,0.0
567,4,edge_100,True,0.5789791879453546,0.011764798272677363,0.6722463882179,0.8612603921609855,1092074850,1031,1,0.0
567,5,cloud,True,0.5922489209313629,0.011916975465681472,0.6722463882179,0.8809997811983679,1092074850,1031,1,0.0
